entity,time,x,y,z,p,r,t,w
vicon-crazyflie8,1761613790.5009568,0.016670644283294678,-0.0215753260999918,0.03923925757408142,-0.014894415624439716,-0.011408421210944653,0.026244953274726868,0.9994794726371765
vicon-crazyflie8,1761613790.5125139,0.016668902710080147,-0.021567650139331818,0.039264582097530365,-0.014274842105805874,-0.011942988261580467,0.026171453297138214,0.9994841814041138
vicon-crazyflie8,1761613790.5213475,0.016663815826177597,-0.021576689556241035,0.03928694128990173,-0.015191485174000263,-0.012087641283869743,0.026269225403666496,0.9994663596153259
vicon-crazyflie8,1761613790.5307481,0.016669882461428642,-0.021560201421380043,0.03931734710931778,-0.014667375013232231,-0.011575293727219105,0.02589709497988224,0.999489963054657
vicon-crazyflie8,1761613790.5410895,0.016659021377563477,-0.021549692377448082,0.03926853463053703,-0.014318137429654598,-0.011958930641412735,0.02641482464969158,0.999476969242096
vicon-crazyflie8,1761613790.5512645,0.016665013507008553,-0.02155430056154728,0.039254479110240936,-0.014649678021669388,-0.01138591580092907,0.025716247037053108,0.9994970560073853
vicon-crazyflie8,1761613790.5609767,0.016685878857970238,-0.021567773073911667,0.03925563767552376,-0.014142402447760105,-0.011157464236021042,0.026134097948670387,0.9994961023330688
vicon-crazyflie8,1761613790.570773,0.0167170949280262,-0.021562710404396057,0.03924936428666115,-0.01455616857856512,-0.010004487819969654,0.02604091726243496,0.999504804611206
vicon-crazyflie8,1761613790.5806203,0.01673114486038685,-0.02156013250350952,0.03924304246902466,-0.014371075667440891,-0.009637080132961273,0.026084600016474724,0.9995099902153015
vicon-crazyflie8,1761613790.590698,0.01675962470471859,-0.021573154255747795,0.03919144347310066,-0.01346556469798088,-0.009558970108628273,0.02652561105787754,0.99951171875
vicon-crazyflie8,1761613790.6007497,0.016693247482180595,-0.021548349410295486,0.039234619587659836,-0.013883006758987904,-0.010989455506205559,0.02627042680978775,0.9994980692863464
vicon-crazyflie8,1761613790.6150224,0.016668591648340225,-0.021553806960582733,0.03923770412802696,-0.014347214251756668,-0.01069306768476963,0.026416517794132233,0.9994908571243286
vicon-crazyflie8,1761613790.620613,0.016671115532517433,-0.021559596061706543,0.03928780555725098,-0.013926123268902302,-0.010977281257510185,0.026387909427285194,0.9994944930076599
vicon-crazyflie8,1761613790.6305473,0.01666753552854061,-0.021559884771704674,0.03931291401386261,-0.014520622789859772,-0.011648622341454029,0.026444369927048683,0.999476969242096
vicon-crazyflie8,1761613790.6428962,0.016674654558300972,-0.021555928513407707,0.039304737001657486,-0.014456658624112606,-0.011521179229021072,0.026252588257193565,0.9994844198226929
vicon-crazyflie8,1761613790.651388,0.016657063737511635,-0.02156279981136322,0.03928488865494728,-0.014623746275901794,-0.011597484350204468,0.026088165119290352,0.9994853734970093
vicon-crazyflie8,1761613790.6609712,0.016657833009958267,-0.021553074941039085,0.03927075117826462,-0.014347093179821968,-0.01115571241825819,0.02613592892885208,0.9994931817054749
